policy,seed,traffic_model,tasks,edge_pct,cloud_pct,avg_latency,p95_latency,avg_energy,violation_pct,avg_edge_backlog,avg_cloud_backlog,edge_pred_mae,edge_naive_mae,cloud_pred_mae,cloud_naive_mae,arima_pred_mae,arima_naive_mae,burst_tasks,burst_violation_pct,burst_avg_latency,calm_tasks,calm_violation_pct,calm_avg_latency
naive_persistence,955,ramped,500,67.4,32.6,0.5619631142284078,1.8069567813354501,0.3903014264526177,7.0,0.5117610820287019,0.015508218743205045,0.3791768992552667,0.2744065027723418,0.039332111357751685,0.024724390954555336,0.0,0.0,387,8.785529715762275,0.6316615760670055,113,0.8849557522123894,0.32326130244489176
arima,955,ramped,500,67.2,32.8,0.5617711451163591,1.8484293381456942,0.3918405982379842,7.0,0.5125289489562947,0.015653231354642316,0.3816384781412614,0.27531227658186563,0.03985644728452381,0.025280473581213308,0.27571378600524415,0.27531227658186563,387,8.785529715762275,0.6328044573539535,113,0.8849557522123894,0.3184977660371642
predictive,955,ramped,500,66.8,33.2,0.5587672232426537,1.8069567813354501,0.390144601659649,7.0,0.5048631694390086,0.01631698130028267,0.38026985357775833,0.2749931849315069,0.04102948438518946,0.026579956947162427,0.0,0.0,387,8.785529715762275,0.6289211128583194,113,0.8849557522123894,0.31850567208103736
edge_only,1001,ramped,500,100.0,0.0,1.267818579166667,4.154501062499995,0.27253649150000003,35.6,1.1147994154737562,0.0,0.4147325892180339,0.33183475545330604,0.02897850118251265,0.0,0.0,0.0,362,39.50276243093923,1.35771744820442,138,25.36231884057971,1.0319969082125606
cloud_only,1001,ramped,500,0.0,100.0,0.8222014818058665,2.4793225192022037,0.8830437906540168,16.8,0.0,0.07471041785957737,0.12108873708407072,0.0,0.10213649304423919,0.09911442149511475,0.0,0.0,362,22.375690607734807,0.9670065898810215,138,2.1739130434782608,0.44235040120292385
threshold,1001,ramped,500,80.2,19.8,0.5629581617966103,2.472106253159761,0.5373911623573179,12.0,0.1660122605657805,0.04184046466712111,0.2177307795291315,0.1692196208248125,0.11499711017061844,0.06649484208134515,0.0,0.0,362,16.022099447513813,0.643245443707824,138,1.4492753623188406,0.3523494947541516
reactive,1001,ramped,500,68.2,31.8,0.5306601596615097,1.5563196142415123,0.3541736299724247,5.4,0.4896070944103613,0.015313058623040218,0.4063750792168402,0.28385191973415136,0.03963713147194894,0.02580037173369689,0.0,0.0,362,7.18232044198895,0.6141941323668746,138,0.7246376811594203,0.31153481097062513
naive_persistence,1001,ramped,500,67.8,32.2,0.5332557606008752,1.5663433551393773,0.35433164479030643,5.8,0.49079454328561695,0.015760880481708702,0.40812535434456126,0.28365003663940014,0.04007525937184127,0.026043179277436948,0.0,0.0,362,7.734806629834254,0.6181971554232851,138,0.7246376811594203,0.3104384785304957
arima,1001,ramped,500,67.8,32.2,0.5332557606008752,1.5663433551393773,0.35433164479030643,5.8,0.49079454328561695,0.015760880481708702,0.40812535434456126,0.28365003663940014,0.04007525937184127,0.026043179277436948,0.2861005215067974,0.28365003663940014,362,7.734806629834254,0.6181971554232851,138,0.7246376811594203,0.3104384785304957
predictive,1001,ramped,500,67.4,32.6,0.5252182491873318,1.5439015309081792,0.35702365338769143,5.8,0.4793548287321064,0.016117685980458988,0.40801568978997715,0.2823773525903204,0.041044528251372135,0.027072175869120654,0.0,0.0,362,7.734806629834254,0.606851179713971,138,0.7246376811594203,0.31107969229861165
edge_only,1122,ramped,500,100.0,0.0,1.0796910533333333,2.830192916666662,0.256301360875,34.6,0.9229208790436004,0.0,0.3866403711670511,0.30986597749648376,0.028808567075156798,0.0,0.0,0.0,377,35.80901856763926,1.1524651690981431,123,30.89430894308943,0.856635430216802
cloud_only,1122,ramped,500,0.0,100.0,0.7929705002261785,2.272767911569649,0.8478303359918145,17.2,0.0,0.07110231575246131,0.12037865527833376,0.0,0.09804695389806,0.097176339193624,0.0,0.0,377,22.281167108753316,0.9146598467008286,123,1.6260162601626016,0.4199877065599742
threshold,1122,ramped,500,80.8,19.2,0.5375956229079618,2.251665951587713,0.5103567038860813,11.8,0.15607008878340367,0.03862996179090483,0.21018734064162992,0.15814010460618844,0.10782934039231913,0.06547881200187529,0.0,0.0,377,14.854111405835544,0.6077959183275321,123,2.4390243902439024,0.3224288637764336
reactive,1122,ramped,500,68.4,31.6,0.4943179808833561,1.525378020833329,0.34841467915958063,5.2,0.476372194092827,0.012799286216596342,0.39383948753680864,0.2820058816807313,0.03382509017833809,0.02016454125644632,0.0,0.0,377,6.896551724137931,0.5632584836079181,123,0.0,0.28301253757311334
naive_persistence,1122,ramped,500,67.0,33.0,0.4934062720496519,1.6202473749999986,0.3483584502927523,5.2,0.4858904166666666,0.012653490623534928,0.4017020037356565,0.2872716499648382,0.03215873041328945,0.019742244022503515,0.0,0.0,377,6.896551724137931,0.56331560272554,123,0.0,0.2791313316853444
arima,1122,ramped,500,67.0,33.0,0.49215981193233493,1.6202473749999986,0.3485583657518187,5.2,0.4831375861462729,0.012960069854664791,0.4008505291626282,0.28594194180731364,0.033172934725243186,0.020334492967651194,0.2816690694708802,0.28594194180731364,377,6.896551724137931,0.561397700321727,123,0.0,0.27994286947054
predictive,1122,ramped,500,65.4,34.6,0.4908933549865692,1.6202473749999986,0.35043636442079484,5.2,0.48050920358649785,0.013144171589310829,0.4044232299228407,0.2856586928621659,0.03287519472418457,0.020675343881856538,0.0,0.0,377,6.896551724137931,0.5591006709295829,123,0.0,0.2818351589661122
edge_only,1337,ramped,500,100.0,0.0,0.9951203499999999,3.0845922083333304,0.26309699762500005,28.6,0.907299645483193,0.0,0.3885666126612886,0.3175187342436975,0.028808413990705207,0.0,0.0,0.0,380,30.526315789473685,1.030502894736842,120,22.5,0.8830756249999998
cloud_only,1337,ramped,500,0.0,100.0,0.7939685774208681,2.197670201654552,0.8500778643987557,13.4,0.0,0.07168500186741364,0.1203780156040182,0.0,0.09694742739437072,0.09641572969187674,0.0,0.0,380,17.63157894736842,0.9031852502486258,120,0.0,0.4481157801329684
threshold,1337,ramped,500,82.2,17.8,0.5217197881906123,2.171528650409267,0.47270012037380577,10.0,0.18863864058123253,0.035034547852474326,0.22788287700601723,0.1837199649859944,0.10513494595791036,0.060841076563958915,0.0,0.0,380,12.631578947368421,0.5716607974328956,120,1.6666666666666667,0.36357325892338166
reactive,1337,ramped,500,72.0,28.0,0.5000860226609869,1.4039142291666664,0.3284312305934731,4.0,0.5146605365896358,0.009885936507936509,0.39386613316749264,0.2937888462885154,0.025834775924415555,0.016395534080298785,0.0,0.0,380,5.2631578947368425,0.5534010761477933,120,0.0,0.33125501995276646
naive_persistence,1337,ramped,500,72.0,28.0,0.49448857720703904,1.403321333333333,0.32874402490036836,3.4,0.4955726978291317,0.011409404295051355,0.39475221890848894,0.29381055497198877,0.029428146919178094,0.019485527544351077,0.0,0.0,380,4.473684210526316,0.5469074884565316,120,0.0,0.32849535825031245
arima,1337,ramped,500,72.0,28.0,0.49448857720703904,1.403321333333333,0.32874402490036836,3.4,0.4955726978291317,0.011409404295051355,0.39475221890848894,0.29381055497198877,0.029428146919178094,0.019485527544351077,0.2944380517822939,0.29381055497198877,380,4.473684210526316,0.5469074884565316,120,0.0,0.32849535825031245
predictive,1337,ramped,500,72.2,27.8,0.4943287191001202,1.403321333333333,0.32685562517385486,3.6,0.4860863830532213,0.012274201447245565,0.3913567213792404,0.2892562009803921,0.03292128084869597,0.02153094817927171,0.0,0.0,380,4.7368421052631575,0.5472559028406223,120,0.0,0.32672597058853037
